id,competence_id,category_id,account_id,description,due_date,type,mode,value,installment_number,installment_total,status,recurring_transaction_id
25f2d32b-5919-5cf8-a111-294f3643dff4,c5da898e-459d-5465-b110-096be8cccbb2,bb431d16-7647-53c4-ba05-36cea76f0588,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Gasolina,2021-12-25,Despesa,unico,200.00,,,Pago,
087f01c0-25a5-5345-97d0-93e54e7768b5,c5da898e-459d-5465-b110-096be8cccbb2,bb431d16-7647-53c4-ba05-36cea76f0588,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Churras,2021-12-25,Despesa,unico,34.00,,,Pago,
e1547a14-ae84-5a86-8ede-b03bd7502078,c5da898e-459d-5465-b110-096be8cccbb2,bb431d16-7647-53c4-ba05-36cea76f0588,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Gasolina,2021-12-26,Despesa,unico,253.63,,,Pago,
e79a132f-c5a1-5b72-ae90-26e387d310b7,c5da898e-459d-5465-b110-096be8cccbb2,3b849d7f-d5f3-55c0-b6e1-8bfb63e02f37,ab0a4e7d-332c-5b6c-8661-b3c803d77347,Wetn Wild,2021-12-27,Despesa,unico,45.00,,,Pago,
30f67d4a-f0f3-5917-840e-cebffbdaa404,c5da898e-459d-5465-b110-096be8cccbb2,2f93b210-3ea6-530f-be81-74390ff813e6,ab0a4e7d-332c-5b6c-8661-b3c803d77347,Enzo,2021-12-26,Receita,unico,65.00,,,Recebido,
b1bc53ab-c391-589d-844b-30c18aeb2adc,c5da898e-459d-5465-b110-096be8cccbb2,6a41ef81-6f1a-5ca4-9487-40bec029bf6c,ab0a4e7d-332c-5b6c-8661-b3c803d77347,Isa e Gael,2021-12-26,Receita,unico,500.00,,,Recebido,
21371f3f-f61b-5b58-9852-5cf0b6c3152a,c5da898e-459d-5465-b110-096be8cccbb2,3b849d7f-d5f3-55c0-b6e1-8bfb63e02f37,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Wetn Wild,2021-12-27,Despesa,unico,103.60,,,Pago,
10275ab9-b72b-5fad-8dc7-a31828518be5,c5da898e-459d-5465-b110-096be8cccbb2,9cf94f02-4b68-5fdb-aa70-f63630cd3bfc,5d52afe6-4001-54ea-b307-1bac2e1db6c6,Veste Casa,2021-12-27,Despesa,unico,70.00,,,Pago,
e929991c-caa6-51c4-90d8-b31473986503,c5da898e-459d-5465-b110-096be8cccbb2,9cf94f02-4b68-5fdb-aa70-f63630cd3bfc,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Veste Casa 1/3,2021-12-27,Despesa,parcelado,187.84,1,3,Pago,
24c9b9b0-9989-5e1b-b207-ef3b16677643,3ad31ad4-113e-5d8e-9030-aea145f81d41,9cf94f02-4b68-5fdb-aa70-f63630cd3bfc,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Veste Casa 2/3,2022-01-30,Despesa,parcelado,187.83,2,3,Pago,
7c75bd51-aa77-5d3e-b00e-a527027109b2,ea2ced34-e8f0-5021-a2b0-cec072bb6c3a,9cf94f02-4b68-5fdb-aa70-f63630cd3bfc,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Veste Casa 3/3,2022-03-01,Despesa,parcelado,187.83,3,3,Pago,
3f6d0144-d7ac-5095-bd5b-59add6566094,c5da898e-459d-5465-b110-096be8cccbb2,3b849d7f-d5f3-55c0-b6e1-8bfb63e02f37,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Wetn Wild,2021-12-27,Despesa,unico,90.00,,,Pago,
f31257ee-c523-51e3-ab09-223045d112a5,c5da898e-459d-5465-b110-096be8cccbb2,6a41ef81-6f1a-5ca4-9487-40bec029bf6c,b9e6f67e-29a9-5746-aaf0-968723c3bb76,Isabella,2021-12-26,Despesa,unico,500.00,,,Pago,
5c89a062-0e4e-551b-99b8-5e623218bea1,c5da898e-459d-5465-b110-096be8cccbb2,9cf94f02-4b68-5fdb-aa70-f63630cd3bfc,b9e6f67e-29a9-5746-aaf0-968723c3bb76,Center Frade,2021-12-27,Despesa,unico,15.42,,,Pago,
36255198-2e9f-556d-a1ee-0d50c5dc27e0,c5da898e-459d-5465-b110-096be8cccbb2,7a0612eb-0544-5e1c-bb52-5c5678b2b6b3,b9e6f67e-29a9-5746-aaf0-968723c3bb76,Hortifruti,2021-12-27,Despesa,unico,5.73,,,Pago,
22dfff48-efb9-5602-ac1a-971629613f89,c5da898e-459d-5465-b110-096be8cccbb2,b6352ae1-79ac-5ec3-8f1c-38392e1002ad,b9e6f67e-29a9-5746-aaf0-968723c3bb76,Bolão Arapua,2021-12-28,Despesa,unico,20.00,,,Pago,
ba66e595-7640-5246-9f34-ed19ff9235fc,c5da898e-459d-5465-b110-096be8cccbb2,8000fb91-355d-508d-b645-3fada194cfd9,ab0a4e7d-332c-5b6c-8661-b3c803d77347,Bônus de Natal,2021-12-22,Receita,unico,10000.00,,,Recebido,
b5f9377b-2c00-5bde-967b-494a33ae69bc,c5da898e-459d-5465-b110-096be8cccbb2,e44e6c35-dc8f-5410-ad7b-bafc54670f02,b9e6f67e-29a9-5746-aaf0-968723c3bb76,Leco - Dinho,2021-12-28,Receita,unico,100.00,,,Recebido,
c962e26c-e55e-5613-9c33-58a78767eaad,3ad31ad4-113e-5d8e-9030-aea145f81d41,47588b31-6300-5caf-945c-14404bc67e61,b9e6f67e-29a9-5746-aaf0-968723c3bb76,Amil Odonto,2022-01-10,Despesa,unico,30.42,,,Pago,
982308fe-33ab-5470-9564-c51a5611e9d6,c5da898e-459d-5465-b110-096be8cccbb2,ce8c8e21-65a1-5aa7-8fb0-4f20ae98f760,ab0a4e7d-332c-5b6c-8661-b3c803d77347,Nubank,2021-12-28,Despesa,unico,10000.00,,,Pago,
84bc2318-6332-51f9-b5f7-d21c670f6067,c5da898e-459d-5465-b110-096be8cccbb2,3b849d7f-d5f3-55c0-b6e1-8bfb63e02f37,d6ea72ea-be3e-5d90-9703-d1671e512bf7,Wetn Wild 1/2,2021-12-26,Despesa,parcelado,262.50,1,2,Pago,
775a2b9d-ce14-5f8c-b10f-7c395e5d516a,3ad31ad4-113e-5d8e-9030-aea145f81d41,3b849d7f-d5f3-55c0-b6e1-8bfb63e02f37,d6ea72ea-be3e-5d90-9703-d1671e512bf7,Wetn Wild 2/2,2022-01-26,Despesa,parcelado,262.50,2,2,Pago,
22c5e815-235f-523a-b95a-5cb5c09d5272,c5da898e-459d-5465-b110-096be8cccbb2,0be220c4-ef76-5984-b1cb-c67c54727eba,d6ea72ea-be3e-5d90-9703-d1671e512bf7,Multa Movida,2021-12-14,Despesa,unico,45.51,,,Pago,
05524915-febe-50ae-8b16-a58580586b15,c5da898e-459d-5465-b110-096be8cccbb2,9cf94f02-4b68-5fdb-aa70-f63630cd3bfc,d6ea72ea-be3e-5d90-9703-d1671e512bf7,Amazon,2021-12-26,Despesa,unico,36.90,,,Pago,
d0f37900-a704-5353-a053-97c8156eea1f,3ad31ad4-113e-5d8e-9030-aea145f81d41,9084ea7e-5ab5-5ea4-b8dc-5b5d7a666e3d,b9e6f67e-29a9-5746-aaf0-968723c3bb76,Favelado do Carro,2022-01-20,Receita,unico,366.90,,,Recebido,
0eae6f93-d216-5e89-8263-588b5fa19a07,3ad31ad4-113e-5d8e-9030-aea145f81d41,ce8c8e21-65a1-5aa7-8fb0-4f20ae98f760,b9e6f67e-29a9-5746-aaf0-968723c3bb76,Santander,2022-01-12,Despesa,unico,240.00,,,Pago,
0cd53ba8-edc0-5421-ab14-16691be51047,931c0247-f79f-59fe-a62d-6ddd4ba79f3a,ce8c8e21-65a1-5aa7-8fb0-4f20ae98f760,ab0a4e7d-332c-5b6c-8661-b3c803d77347,Saldo anterior + Carteira,2022-02-01,Receita,unico,208.55,,,Recebido,
ae6ae428-b179-5e79-8457-17c72a51d314,931c0247-f79f-59fe-a62d-6ddd4ba79f3a,ce8c8e21-65a1-5aa7-8fb0-4f20ae98f760,ab0a4e7d-332c-5b6c-8661-b3c803d77347,Armário,2022-02-01,Receita,unico,2600.00,,,Recebido,
cc000c29-d764-5d4d-9291-b87580a7286c,931c0247-f79f-59fe-a62d-6ddd4ba79f3a,91ceda1f-541b-5ebd-9947-7971d754fa4f,ab0a4e7d-332c-5b6c-8661-b3c803d77347,Pagamento,2022-02-04,Receita,unico,17132.94,,,Recebido,
38f31c32-e0a6-5a6f-911b-2b48799e33ec,931c0247-f79f-59fe-a62d-6ddd4ba79f3a,ce8c8e21-65a1-5aa7-8fb0-4f20ae98f760,ab0a4e7d-332c-5b6c-8661-b3c803d77347,PF,2022-02-03,Despesa,unico,5570.00,,,Pago,
421e5e20-c2f7-54cb-9ec6-82d43237073d,931c0247-f79f-59fe-a62d-6ddd4ba79f3a,ce8c8e21-65a1-5aa7-8fb0-4f20ae98f760,ab0a4e7d-332c-5b6c-8661-b3c803d77347,Cartão Ro - Acertos,2022-02-03,Despesa,unico,8237.99,,,Pago,
5f1f7951-0aae-5be9-bba8-75ebb5e8544b,931c0247-f79f-59fe-a62d-6ddd4ba79f3a,ce8c8e21-65a1-5aa7-8fb0-4f20ae98f760,ab0a4e7d-332c-5b6c-8661-b3c803d77347,Porto Seguro,2022-02-05,Despesa,unico,2384.49,,,Pago,
18e6dd07-0760-5d2d-8135-a80f1a59c910,931c0247-f79f-59fe-a62d-6ddd4ba79f3a,f3e57edf-0e8f-5aef-b6c1-21155c907fb6,ab0a4e7d-332c-5b6c-8661-b3c803d77347,Mensalidade Contador,2022-02-06,Despesa,unico,149.00,,,Pago,
b0d844e8-4cb1-560b-bbaa-ca9d89e58e8c,931c0247-f79f-59fe-a62d-6ddd4ba79f3a,ce8c8e21-65a1-5aa7-8fb0-4f20ae98f760,ab0a4e7d-332c-5b6c-8661-b3c803d77347,Armario + Gael 100,2022-02-15,Despesa,unico,2500.00,,,Pago,
c9f32729-bf1b-5720-b673-16138cc9b821,931c0247-f79f-59fe-a62d-6ddd4ba79f3a,ce8c8e21-65a1-5aa7-8fb0-4f20ae98f760,ab0a4e7d-332c-5b6c-8661-b3c803d77347,Feira,2022-02-06,Despesa,unico,40.00,,,Pago,
95aa3e87-0245-5f0f-ae58-b9709f9bbeba,931c0247-f79f-59fe-a62d-6ddd4ba79f3a,a5fe8c90-e1a3-5288-9fee-90c2670ad4c2,ab0a4e7d-332c-5b6c-8661-b3c803d77347,Impostos,2022-02-21,Despesa,unico,924.03,,,Pago,
9ca22f0e-0d48-5302-a619-93717bef15e0,3ad31ad4-113e-5d8e-9030-aea145f81d41,0b7a2d88-d383-5e5a-9bb6-b196b5b59790,ab0a4e7d-332c-5b6c-8661-b3c803d77347,Nubank,2022-01-05,Despesa,unico,10000.00,,,Pago,
da1a21a6-170b-5285-998a-3d2ac608d65b,c5da898e-459d-5465-b110-096be8cccbb2,ce8c8e21-65a1-5aa7-8fb0-4f20ae98f760,b9e6f67e-29a9-5746-aaf0-968723c3bb76,Wetn Wild - Cristiano,2021-12-28,Receita,unico,300.00,,,Recebido,
641916fd-92df-56bb-a529-9f67102a1491,931c0247-f79f-59fe-a62d-6ddd4ba79f3a,ce8c8e21-65a1-5aa7-8fb0-4f20ae98f760,d6ea72ea-be3e-5d90-9703-d1671e512bf7,Babi,2022-02-08,Despesa,unico,553.71,,,Pago,
4f6e326a-b9b4-50d0-917b-91c957288809,c5da898e-459d-5465-b110-096be8cccbb2,bb431d16-7647-53c4-ba05-36cea76f0588,b9e6f67e-29a9-5746-aaf0-968723c3bb76,Casa,2021-12-29,Despesa,unico,500.00,,,Pago,
cc0ee3fd-36ab-5336-a64f-0db0c32dd7b2,c5da898e-459d-5465-b110-096be8cccbb2,75c91983-fc87-5d87-ac1c-e80220dd8927,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Barbeearia,2021-12-29,Despesa,unico,55.00,,,Pago,
5b5332cd-2c0b-573b-a1ba-afe41f9fee88,c5da898e-459d-5465-b110-096be8cccbb2,796f9c5a-4466-57f5-8e65-b7dd43b62550,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Coop,2021-12-28,Despesa,unico,42.38,,,Pago,
2616e36e-3198-5813-b8f5-ab30d853263c,c5da898e-459d-5465-b110-096be8cccbb2,2f93b210-3ea6-530f-be81-74390ff813e6,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Lojas Americanas,2021-12-28,Despesa,unico,140.95,,,Pago,
50120d0f-0b3d-5765-8b7b-2d3dc12f0eed,c5da898e-459d-5465-b110-096be8cccbb2,796f9c5a-4466-57f5-8e65-b7dd43b62550,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Maxxi,2021-12-28,Despesa,unico,455.89,,,Pago,
901c7bf4-5d5b-5943-8f62-2749197fa84f,c5da898e-459d-5465-b110-096be8cccbb2,bb431d16-7647-53c4-ba05-36cea76f0588,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Churras viagem,2021-12-29,Despesa,unico,945.50,,,Pago,
955aeb5d-7003-57c6-9867-918718d8fcc5,c5da898e-459d-5465-b110-096be8cccbb2,b2f9cd0f-cd89-5974-884f-10497e05861c,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Outback,2021-12-29,Despesa,unico,171.42,,,Pago,
300be44b-269d-572e-89d2-08d6498132e5,c5da898e-459d-5465-b110-096be8cccbb2,2f93b210-3ea6-530f-be81-74390ff813e6,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Lindt,2021-12-23,Despesa,unico,69.29,,,Pago,
cb2e66fa-582c-5e15-bc0b-f0e269f1fe28,c5da898e-459d-5465-b110-096be8cccbb2,b6352ae1-79ac-5ec3-8f1c-38392e1002ad,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,St Marche,2021-12-16,Despesa,unico,79.86,,,Pago,
efe41ddd-713c-5e1e-b464-3e75cc4c86c1,c5da898e-459d-5465-b110-096be8cccbb2,23f6854c-b99d-5a48-b870-bcd64073330b,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Gasolina,2021-12-02,Despesa,unico,310.00,,,Pago,
089d40a9-8505-54ee-b456-f67e14fb5483,c5da898e-459d-5465-b110-096be8cccbb2,b6352ae1-79ac-5ec3-8f1c-38392e1002ad,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Mercado Livre - Estorno,2021-12-20,Despesa,unico,279.90,,,Pago,
661ca54c-adf1-5f7d-865a-4abbbd77f26d,3ad31ad4-113e-5d8e-9030-aea145f81d41,bb431d16-7647-53c4-ba05-36cea76f0588,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,The Steak Factory,2022-01-02,Despesa,unico,47.90,,,Pago,
c3a7ed33-4a5d-5640-8a13-1a549f68befe,3ad31ad4-113e-5d8e-9030-aea145f81d41,bb431d16-7647-53c4-ba05-36cea76f0588,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Mc Donalds,2022-01-02,Despesa,unico,22.80,,,Pago,
fe6fba30-ddb4-5d64-b5a5-b463a2292ced,3ad31ad4-113e-5d8e-9030-aea145f81d41,bb431d16-7647-53c4-ba05-36cea76f0588,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Spoleto,2022-01-02,Despesa,unico,32.50,,,Pago,
cf9ca87a-360b-51c1-b3cc-5e33b14ddb68,3ad31ad4-113e-5d8e-9030-aea145f81d41,47588b31-6300-5caf-945c-14404bc67e61,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Travesseiro 1/6,2022-01-02,Despesa,parcelado,33.00,1,6,Pago,
bf996b30-c679-5f2d-bbc9-6943e22d3aa9,931c0247-f79f-59fe-a62d-6ddd4ba79f3a,47588b31-6300-5caf-945c-14404bc67e61,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Travesseiro 2/6,2022-02-02,Despesa,parcelado,33.00,2,6,Pago,
894aff53-0f25-59a8-a2a7-2312bd5f25f5,ea2ced34-e8f0-5021-a2b0-cec072bb6c3a,47588b31-6300-5caf-945c-14404bc67e61,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Travesseiro 3/6,2022-03-02,Despesa,parcelado,33.00,3,6,Pago,
dd06d2e8-bb5a-5ec7-ab40-60e5b27b1ae7,6a1d8cef-ca36-5606-9dd0-21dfd0739e77,47588b31-6300-5caf-945c-14404bc67e61,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Travesseiro 4/6,2022-04-02,Despesa,parcelado,33.00,4,6,Pago,
771fc11d-87de-5018-8bb9-d73c062cdbfd,d7896448-766b-5122-b3dd-28c5b77fb498,47588b31-6300-5caf-945c-14404bc67e61,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Travesseiro 5/6,2022-05-02,Despesa,parcelado,33.00,5,6,Pago,
7e8f07f8-5829-5b09-9e51-8d1d17c95888,85a8f5ad-134c-5397-a208-e76a43a10cac,47588b31-6300-5caf-945c-14404bc67e61,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Travesseiro 6/6,2022-06-02,Despesa,parcelado,33.00,6,6,Pago,
2cce4a5c-f151-5b54-b81d-7428f4c07d04,3ad31ad4-113e-5d8e-9030-aea145f81d41,bb431d16-7647-53c4-ba05-36cea76f0588,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Sorvete,2022-01-01,Despesa,unico,56.00,,,Pago,
bf0fa310-e939-57ab-b296-40a0eb912d5e,3ad31ad4-113e-5d8e-9030-aea145f81d41,bb431d16-7647-53c4-ba05-36cea76f0588,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Sergipano,2022-01-01,Despesa,unico,8.00,,,Pago,
db1e7bc3-ef09-57e1-bcb8-11f2d110e216,3ad31ad4-113e-5d8e-9030-aea145f81d41,bb431d16-7647-53c4-ba05-36cea76f0588,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Oliva,2022-01-01,Despesa,unico,130.80,,,Pago,
10576fd9-1136-5a11-8d08-8d0899bb7f34,c5da898e-459d-5465-b110-096be8cccbb2,bb431d16-7647-53c4-ba05-36cea76f0588,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Supermercado Iquegami,2021-12-30,Despesa,unico,148.73,,,Pago,
a71d6a96-d1c1-56ac-81d4-da71721a8939,c5da898e-459d-5465-b110-096be8cccbb2,bb431d16-7647-53c4-ba05-36cea76f0588,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,BK,2021-12-30,Despesa,unico,53.90,,,Pago,
d62f5da4-04f7-51a4-9c8a-746a640c3e9f,931c0247-f79f-59fe-a62d-6ddd4ba79f3a,8000fb91-355d-508d-b645-3fada194cfd9,b9e6f67e-29a9-5746-aaf0-968723c3bb76,Estacionamento,2022-02-01,Receita,unico,200.00,,,Recebido,
b63ac02a-fae5-58de-a4c4-ee4d778823ff,3ad31ad4-113e-5d8e-9030-aea145f81d41,8000fb91-355d-508d-b645-3fada194cfd9,b9e6f67e-29a9-5746-aaf0-968723c3bb76,Estacionamento,2022-01-04,Despesa,unico,200.00,,,Pago,
ae64c42d-e022-5d2c-82ab-6a740f7c0dbc,3ad31ad4-113e-5d8e-9030-aea145f81d41,8000fb91-355d-508d-b645-3fada194cfd9,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Mania de Churrasco,2022-01-04,Despesa,unico,62.78,,,Pago,
090a6c75-c838-5908-8382-a3ba5a1b742d,c5da898e-459d-5465-b110-096be8cccbb2,b2f9cd0f-cd89-5974-884f-10497e05861c,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,iFood,2021-12-27,Despesa,unico,50.79,,,Pago,
ffc7a07e-0b89-533f-abc5-01c27d1c41d3,3ad31ad4-113e-5d8e-9030-aea145f81d41,bb431d16-7647-53c4-ba05-36cea76f0588,ab0a4e7d-332c-5b6c-8661-b3c803d77347,Mãe - Viagem + Enzo Mesa + Pensão,2022-01-05,Receita,unico,800.00,,,Recebido,
d45e7983-b101-5536-a669-2f2ab9d6f82e,3ad31ad4-113e-5d8e-9030-aea145f81d41,2f93b210-3ea6-530f-be81-74390ff813e6,ab0a4e7d-332c-5b6c-8661-b3c803d77347,Babi,2022-01-05,Despesa,unico,100.00,,,Pago,
6252492e-e521-5e88-b5f1-8219d06db3d9,3ad31ad4-113e-5d8e-9030-aea145f81d41,e44e6c35-dc8f-5410-ad7b-bafc54670f02,b9e6f67e-29a9-5746-aaf0-968723c3bb76,H2 Club,2022-01-05,Despesa,unico,100.00,,,Pago,
562ca862-6166-51dc-8d41-d3f583a1027f,3ad31ad4-113e-5d8e-9030-aea145f81d41,0be220c4-ef76-5984-b1cb-c67c54727eba,b9e6f67e-29a9-5746-aaf0-968723c3bb76,IPVA,2022-01-10,Despesa,unico,1680.83,,,Pago,
148214ea-4871-5e6e-9239-00601708cc58,3ad31ad4-113e-5d8e-9030-aea145f81d41,9cf94f02-4b68-5fdb-aa70-f63630cd3bfc,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Dispenser,2022-01-06,Despesa,unico,10.12,,,Pago,
b5eb17bf-cc63-502b-a48c-12062acd72fa,3ad31ad4-113e-5d8e-9030-aea145f81d41,b2f9cd0f-cd89-5974-884f-10497e05861c,d6ea72ea-be3e-5d90-9703-d1671e512bf7,Mc Donalds,2022-01-06,Despesa,unico,61.00,,,Pago,
610715c0-1357-52a2-9786-48b2156b99f4,3ad31ad4-113e-5d8e-9030-aea145f81d41,b2f9cd0f-cd89-5974-884f-10497e05861c,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Toninho da Picanha,2022-01-06,Despesa,unico,142.00,,,Pago,
940c74a1-d324-5246-aac6-68ea3e487a4a,3ad31ad4-113e-5d8e-9030-aea145f81d41,2f93b210-3ea6-530f-be81-74390ff813e6,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Chinelo Dulce,2022-01-06,Despesa,unico,30.00,,,Pago,
e17f9ba2-e46d-5d63-aa89-aacaaafcbfb9,3ad31ad4-113e-5d8e-9030-aea145f81d41,b2f9cd0f-cd89-5974-884f-10497e05861c,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Toca do Açaí,2022-01-05,Despesa,unico,14.00,,,Pago,
9f2bf2f9-bac1-5b6a-899d-1853313afe7d,3ad31ad4-113e-5d8e-9030-aea145f81d41,9cf94f02-4b68-5fdb-aa70-f63630cd3bfc,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Kalunga,2022-01-04,Despesa,unico,48.90,,,Pago,
e3ec23e5-8532-527f-b506-d626979be2f5,3ad31ad4-113e-5d8e-9030-aea145f81d41,3b849d7f-d5f3-55c0-b6e1-8bfb63e02f37,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Brejas,2022-01-03,Despesa,unico,37.50,,,Pago,
1ca19949-2252-5dc6-b56c-7e7c540b328c,3ad31ad4-113e-5d8e-9030-aea145f81d41,2f93b210-3ea6-530f-be81-74390ff813e6,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Salvalus,2022-01-03,Despesa,unico,23.00,,,Pago,
feda05c4-8512-5ae7-af18-ab7a4fac3cb2,3ad31ad4-113e-5d8e-9030-aea145f81d41,b6352ae1-79ac-5ec3-8f1c-38392e1002ad,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Mesa Articulável,2022-01-06,Despesa,unico,131.95,,,Pago,
7945fc59-85d7-5d50-99d1-716cdc9dd4b1,3ad31ad4-113e-5d8e-9030-aea145f81d41,9cf94f02-4b68-5fdb-aa70-f63630cd3bfc,b9e6f67e-29a9-5746-aaf0-968723c3bb76,Pilhas,2022-01-07,Despesa,unico,13.60,,,Pago,
ad6f5171-2590-549a-8525-3ac1e0817f72,ea2ced34-e8f0-5021-a2b0-cec072bb6c3a,9084ea7e-5ab5-5ea4-b8dc-5b5d7a666e3d,b9e6f67e-29a9-5746-aaf0-968723c3bb76,Saldo anterior,2022-03-01,Receita,unico,1917.13,,,Recebido,
5748163f-c4ed-5eb1-a5ed-32f56a8e0cbc,ea2ced34-e8f0-5021-a2b0-cec072bb6c3a,ce8c8e21-65a1-5aa7-8fb0-4f20ae98f760,b9e6f67e-29a9-5746-aaf0-968723c3bb76,PJ,2022-03-07,Receita,unico,4870.00,,,Recebido,
dda2dd36-2c19-50c8-a525-5e542174fcbe,ea2ced34-e8f0-5021-a2b0-cec072bb6c3a,8000fb91-355d-508d-b645-3fada194cfd9,b9e6f67e-29a9-5746-aaf0-968723c3bb76,VIVO,2022-03-21,Receita,unico,129.99,,,Recebido,
9abb3e02-945a-5d74-afb7-d4d17e643060,ea2ced34-e8f0-5021-a2b0-cec072bb6c3a,f3e57edf-0e8f-5aef-b6c1-21155c907fb6,b9e6f67e-29a9-5746-aaf0-968723c3bb76,Tarifa Maxiconta,2022-03-03,Despesa,unico,43.35,,,Pago,
e953a76e-d1ff-552f-a67f-06fe17c4a35c,ea2ced34-e8f0-5021-a2b0-cec072bb6c3a,44845fdc-7609-5756-a995-8c98936781c8,b9e6f67e-29a9-5746-aaf0-968723c3bb76,Samsung,2022-03-10,Despesa,unico,2571.88,,,Pago,
d24a1b50-6c5f-560e-8783-8fcb86a630e3,ea2ced34-e8f0-5021-a2b0-cec072bb6c3a,47588b31-6300-5caf-945c-14404bc67e61,b9e6f67e-29a9-5746-aaf0-968723c3bb76,Amil Odonto,2022-03-10,Despesa,unico,52.38,,,Pago,
95571626-ac62-518b-9153-5f8f4157b71c,ea2ced34-e8f0-5021-a2b0-cec072bb6c3a,9cf94f02-4b68-5fdb-aa70-f63630cd3bfc,b9e6f67e-29a9-5746-aaf0-968723c3bb76,Condomínio,2022-03-10,Despesa,unico,562.49,,,Pago,
df089f1f-4bfa-5917-b233-73fab0fc16fe,ea2ced34-e8f0-5021-a2b0-cec072bb6c3a,35f39113-9ab1-503b-9b06-c191c8394e6e,b9e6f67e-29a9-5746-aaf0-968723c3bb76,Pensão Isabella,2022-03-11,Despesa,unico,1685.00,,,Pago,
9e1e9808-ea3d-5a11-9552-d5141cd1e231,ea2ced34-e8f0-5021-a2b0-cec072bb6c3a,6c8fb56c-c294-5f41-99ff-0a626001597d,b9e6f67e-29a9-5746-aaf0-968723c3bb76,Prestação AP,2022-03-17,Despesa,unico,1538.16,,,Pago,
e25a1ef3-1268-5b67-913a-6fb0f7b058e1,ea2ced34-e8f0-5021-a2b0-cec072bb6c3a,9cf94f02-4b68-5fdb-aa70-f63630cd3bfc,b9e6f67e-29a9-5746-aaf0-968723c3bb76,NET,2022-03-21,Despesa,unico,157.94,,,Pago,
8b1f6078-5da4-50f0-b905-9253366f5164,ea2ced34-e8f0-5021-a2b0-cec072bb6c3a,8000fb91-355d-508d-b645-3fada194cfd9,b9e6f67e-29a9-5746-aaf0-968723c3bb76,VIVO,2022-03-21,Despesa,unico,249.99,,,Pago,
7d552cc8-4683-581d-a5dc-55fe2b54839f,ea2ced34-e8f0-5021-a2b0-cec072bb6c3a,3b849d7f-d5f3-55c0-b6e1-8bfb63e02f37,b9e6f67e-29a9-5746-aaf0-968723c3bb76,Netflix,2022-03-24,Despesa,unico,39.90,,,Pago,
61453d81-deef-592b-a586-a817c5206de6,ea2ced34-e8f0-5021-a2b0-cec072bb6c3a,b6352ae1-79ac-5ec3-8f1c-38392e1002ad,b9e6f67e-29a9-5746-aaf0-968723c3bb76,IPTV,2022-03-23,Despesa,unico,30.00,,,Pago,
f665990a-81d9-5084-a60e-ef036b1a5ead,ea2ced34-e8f0-5021-a2b0-cec072bb6c3a,98cadd9b-a4cd-519b-baa4-3e9f421b8f27,b9e6f67e-29a9-5746-aaf0-968723c3bb76,Luz,2022-03-24,Despesa,unico,301.35,,,Pago,
70e0ae21-c6b6-5e51-a281-808cf5681633,3ad31ad4-113e-5d8e-9030-aea145f81d41,796f9c5a-4466-57f5-8e65-b7dd43b62550,f4ed4d2b-57ff-5532-8056-f4b9c09137cf,Carrefour,2022-01-09,Despesa,unico,124.65,,,Pago,
